DATA_TYPE|CANCER_GROUP_SITE|YEAR|SEX|AGE_GROUP_YEARS|COUNT
Projections|Tongue cancer|2021|Persons|All ages combined|1219
Projections|Tongue cancer|2022|Persons|00–04|0
Projections|Tongue cancer|2022|Persons|05–09|0
Projections|Tongue cancer|2022|Persons|10–14|0
Projections|Tongue cancer|2022|Persons|15–19|3
Projections|Tongue cancer|2022|Persons|20–24|2
Projections|Tongue cancer|2022|Persons|25–29|9
Projections|Tongue cancer|2022|Persons|30–34|9
Projections|Tongue cancer|2022|Persons|35–39|17
Projections|Tongue cancer|2022|Persons|40–44|20
Projections|Tongue cancer|2022|Persons|45–49|46
Projections|Tongue cancer|2022|Persons|50–54|118
Projections|Tongue cancer|2022|Persons|55–59|161
Projections|Tongue cancer|2022|Persons|60–64|241
Projections|Tongue cancer|2022|Persons|65–69|214
Projections|Tongue cancer|2022|Persons|70–74|166
Projections|Tongue cancer|2022|Persons|75–79|137
Projections|Tongue cancer|2022|Persons|80–84|72
Projections|Tongue cancer|2022|Persons|85–89|38
Projections|Tongue cancer|2022|Persons|90+|23
Projections|Tongue cancer|2022|Persons|All ages combined|1276
Projections|Tongue cancer|2023|Persons|00–04|0
Projections|Tongue cancer|2023|Persons|05–09|0
Projections|Tongue cancer|2023|Persons|10–14|0
Projections|Tongue cancer|2023|Persons|15–19|3
Projections|Tongue cancer|2023|Persons|20–24|3
Projections|Tongue cancer|2023|Persons|25–29|9
Projections|Tongue cancer|2023|Persons|30–34|9
Projections|Tongue cancer|2023|Persons|35–39|17
Projections|Tongue cancer|2023|Persons|40–44|21
Projections|Tongue cancer|2023|Persons|45–49|46
Projections|Tongue cancer|2023|Persons|50–54|123
Projections|Tongue cancer|2023|Persons|55–59|162
Projections|Tongue cancer|2023|Persons|60–64|255
Projections|Tongue cancer|2023|Persons|65–69|224
Projections|Tongue cancer|2023|Persons|70–74|174
Projections|Tongue cancer|2023|Persons|75–79|150
Projections|Tongue cancer|2023|Persons|80–84|76
Projections|Tongue cancer|2023|Persons|85–89|41
Projections|Tongue cancer|2023|Persons|90+|23
Projections|Tongue cancer|2023|Persons|All ages combined|1336
Actual|Unknown primary site (cancer of)|2019|Males|00–04|0
Actual|Unknown primary site (cancer of)|2019|Males|05–09|0
Actual|Unknown primary site (cancer of)|2019|Males|10–14|0
Actual|Unknown primary site (cancer of)|2019|Males|15–19|0
Actual|Unknown primary site (cancer of)|2019|Males|20–24|1
Actual|Unknown primary site (cancer of)|2019|Males|25–29|1
Actual|Unknown primary site (cancer of)|2019|Males|30–34|3
Actual|Unknown primary site (cancer of)|2019|Males|35–39|6
Actual|Unknown primary site (cancer of)|2019|Males|40–44|11
Actual|Unknown primary site (cancer of)|2019|Males|45–49|32
Actual|Unknown primary site (cancer of)|2019|Males|50–54|47
Actual|Unknown primary site (cancer of)|2019|Males|55–59|112
Actual|Unknown primary site (cancer of)|2019|Males|60–64|126
Actual|Unknown primary site (cancer of)|2019|Males|65–69|179
Actual|Unknown primary site (cancer of)|2019|Males|70–74|191
Actual|Unknown primary site (cancer of)|2019|Males|75–79|202
Actual|Unknown primary site (cancer of)|2019|Males|80–84|226
Actual|Unknown primary site (cancer of)|2019|Males|85–89|196
Actual|Unknown primary site (cancer of)|2019|Males|90+|170
Actual|Unknown primary site (cancer of)|2019|Males|All ages combined|1503
Projections|Unknown primary site (cancer of)|2020|Males|00–04|0
Projections|Unknown primary site (cancer of)|2020|Males|05–09|0
Projections|Unknown primary site (cancer of)|2020|Males|10–14|0
Projections|Unknown primary site (cancer of)|2020|Males|15–19|0
Projections|Unknown primary site (cancer of)|2020|Males|20–24|1
Projections|Unknown primary site (cancer of)|2020|Males|25–29|1
Projections|Unknown primary site (cancer of)|2020|Males|30–34|3
Projections|Unknown primary site (cancer of)|2020|Males|35–39|4
Projections|Unknown primary site (cancer of)|2020|Males|40–44|8
Projections|Unknown primary site (cancer of)|2020|Males|45–49|27
Projections|Unknown primary site (cancer of)|2020|Males|50–54|52
Projections|Unknown primary site (cancer of)|2020|Males|55–59|91
Projections|Unknown primary site (cancer of)|2020|Males|60–64|117
Projections|Unknown primary site (cancer of)|2020|Males|65–69|152
Projections|Unknown primary site (cancer of)|2020|Males|70–74|195
Projections|Unknown primary site (cancer of)|2020|Males|75–79|207
Projections|Unknown primary site (cancer of)|2020|Males|80–84|223
Projections|Unknown primary site (cancer of)|2020|Males|85–89|194
Projections|Unknown primary site (cancer of)|2020|Males|90+|161
Projections|Unknown primary site (cancer of)|2020|Males|All ages combined|1436
Projections|Unknown primary site (cancer of)|2021|Males|00–04|0
Projections|Unknown primary site (cancer of)|2021|Males|05–09|0
Projections|Unknown primary site (cancer of)|2021|Males|10–14|0
Projections|Unknown primary site (cancer of)|2021|Males|15–19|0
Projections|Unknown primary site (cancer of)|2021|Males|20–24|1
Projections|Unknown primary site (cancer of)|2021|Males|25–29|1
Projections|Unknown primary site (cancer of)|2021|Males|30–34|3
Projections|Unknown primary site (cancer of)|2021|Males|35–39|4
Projections|Unknown primary site (cancer of)|2021|Males|40–44|7
Projections|Unknown primary site (cancer of)|2021|Males|45–49|27
Projections|Unknown primary site (cancer of)|2021|Males|50–54|52
Projections|Unknown primary site (cancer of)|2021|Males|55–59|89
Projections|Unknown primary site (cancer of)|2021|Males|60–64|117
Projections|Unknown primary site (cancer of)|2021|Males|65–69|149
Projections|Unknown primary site (cancer of)|2021|Males|70–74|194
Projections|Unknown primary site (cancer of)|2021|Males|75–79|209
Projections|Unknown primary site (cancer of)|2021|Males|80–84|226
Projections|Unknown primary site (cancer of)|2021|Males|85–89|197
Projections|Unknown primary site (cancer of)|2021|Males|90+|170
Projections|Unknown primary site (cancer of)|2021|Males|All ages combined|1446
Projections|Unknown primary site (cancer of)|2022|Males|00–04|0
Projections|Unknown primary site (cancer of)|2022|Males|05–09|0
Projections|Unknown primary site (cancer of)|2022|Males|10–14|0
Projections|Unknown primary site (cancer of)|2022|Males|15–19|0
Projections|Unknown primary site (cancer of)|2022|Males|20–24|1
Projections|Unknown primary site (cancer of)|2022|Males|25–29|1
Projections|Unknown primary site (cancer of)|2022|Males|30–34|3
Projections|Unknown primary site (cancer of)|2022|Males|35–39|4
Projections|Unknown primary site (cancer of)|2022|Males|40–44|6
Projections|Unknown primary site (cancer of)|2022|Males|45–49|26
Projections|Unknown primary site (cancer of)|2022|Males|50–54|52
Projections|Unknown primary site (cancer of)|2022|Males|55–59|86
Projections|Unknown primary site (cancer of)|2022|Males|60–64|117
Projections|Unknown primary site (cancer of)|2022|Males|65–69|146
Projections|Unknown primary site (cancer of)|2022|Males|70–74|187
Projections|Unknown primary site (cancer of)|2022|Males|75–79|215
Projections|Unknown primary site (cancer of)|2022|Males|80–84|228
Projections|Unknown primary site (cancer of)|2022|Males|85–89|202
Projections|Unknown primary site (cancer of)|2022|Males|90+|176
Projections|Unknown primary site (cancer of)|2022|Males|All ages combined|1450
Projections|Unknown primary site (cancer of)|2023|Males|00–04|0
Projections|Unknown primary site (cancer of)|2023|Males|05–09|0
Projections|Unknown primary site (cancer of)|2023|Males|10–14|0
Projections|Unknown primary site (cancer of)|2023|Males|15–19|0
Projections|Unknown primary site (cancer of)|2023|Males|20–24|1
Projections|Unknown primary site (cancer of)|2023|Males|25–29|1
Projections|Unknown primary site (cancer of)|2023|Males|30–34|3
Projections|Unknown primary site (cancer of)|2023|Males|35–39|4
Projections|Unknown primary site (cancer of)|2023|Males|40–44|5
Projections|Unknown primary site (cancer of)|2023|Males|45–49|25
Projections|Unknown primary site (cancer of)|2023|Males|50–54|52
Projections|Unknown primary site (cancer of)|2023|Males|55–59|84
Projections|Unknown primary site (cancer of)|2023|Males|60–64|117
Projections|Unknown primary site (cancer of)|2023|Males|65–69|144
Projections|Unknown primary site (cancer of)|2023|Males|70–74|183
Projections|Unknown primary site (cancer of)|2023|Males|75–79|219
Projections|Unknown primary site (cancer of)|2023|Males|80–84|228
Projections|Unknown primary site (cancer of)|2023|Males|85–89|206
Projections|Unknown primary site (cancer of)|2023|Males|90+|178
Projections|Unknown primary site (cancer of)|2023|Males|All ages combined|1450
Actual|Unknown primary site (cancer of)|2019|Females|00–04|0
Actual|Unknown primary site (cancer of)|2019|Females|05–09|0
Actual|Unknown primary site (cancer of)|2019|Females|10–14|0
Actual|Unknown primary site (cancer of)|2019|Females|15–19|0
Actual|Unknown primary site (cancer of)|2019|Females|20–24|1
Actual|Unknown primary site (cancer of)|2019|Females|25–29|5
Actual|Unknown primary site (cancer of)|2019|Females|30–34|6
Actual|Unknown primary site (cancer of)|2019|Females|35–39|6
Actual|Unknown primary site (cancer of)|2019|Females|40–44|11
Actual|Unknown primary site (cancer of)|2019|Females|45–49|24
Actual|Unknown primary site (cancer of)|2019|Females|50–54|34
Actual|Unknown primary site (cancer of)|2019|Females|55–59|60
Actual|Unknown primary site (cancer of)|2019|Females|60–64|67
Actual|Unknown primary site (cancer of)|2019|Females|65–69|102
Actual|Unknown primary site (cancer of)|2019|Females|70–74|143
Actual|Unknown primary site (cancer of)|2019|Females|75–79|177
Actual|Unknown primary site (cancer of)|2019|Females|80–84|191
Actual|Unknown primary site (cancer of)|2019|Females|85–89|208
Actual|Unknown primary site (cancer of)|2019|Females|90+|248
Actual|Unknown primary site (cancer of)|2019|Females|All ages combined|1283
Projections|Unknown primary site (cancer of)|2020|Females|00–04|0
Projections|Unknown primary site (cancer of)|2020|Females|05–09|0
Projections|Unknown primary site (cancer of)|2020|Females|10–14|0
Projections|Unknown primary site (cancer of)|2020|Females|15–19|0
Projections|Unknown primary site (cancer of)|2020|Females|20–24|2
Projections|Unknown primary site (cancer of)|2020|Females|25–29|3
Projections|Unknown primary site (cancer of)|2020|Females|30–34|7
Projections|Unknown primary site (cancer of)|2020|Females|35–39|7
Projections|Unknown primary site (cancer of)|2020|Females|40–44|10
Projections|Unknown primary site (cancer of)|2020|Females|45–49|21
Projections|Unknown primary site (cancer of)|2020|Females|50–54|31
Projections|Unknown primary site (cancer of)|2020|Females|55–59|54
Projections|Unknown primary site (cancer of)|2020|Females|60–64|76
Projections|Unknown primary site (cancer of)|2020|Females|65–69|90
Projections|Unknown primary site (cancer of)|2020|Females|70–74|129
Projections|Unknown primary site (cancer of)|2020|Females|75–79|145
Projections|Unknown primary site (cancer of)|2020|Females|80–84|181
Projections|Unknown primary site (cancer of)|2020|Females|85–89|208
Projections|Unknown primary site (cancer of)|2020|Females|90+|245
Projections|Unknown primary site (cancer of)|2020|Females|All ages combined|1209
Projections|Unknown primary site (cancer of)|2021|Females|00–04|0
Projections|Unknown primary site (cancer of)|2021|Females|05–09|0
Projections|Unknown primary site (cancer of)|2021|Females|10–14|0
Projections|Unknown primary site (cancer of)|2021|Females|15–19|0
Projections|Unknown primary site (cancer of)|2021|Females|20–24|2
Projections|Unknown primary site (cancer of)|2021|Females|25–29|4
Projections|Unknown primary site (cancer of)|2021|Females|30–34|7
Projections|Unknown primary site (cancer of)|2021|Females|35–39|6
Projections|Unknown primary site (cancer of)|2021|Females|40–44|10
Projections|Unknown primary site (cancer of)|2021|Females|45–49|20
Projections|Unknown primary site (cancer of)|2021|Females|50–54|31
Projections|Unknown primary site (cancer of)|2021|Females|55–59|52
Projections|Unknown primary site (cancer of)|2021|Females|60–64|75
Projections|Unknown primary site (cancer of)|2021|Females|65–69|88
Projections|Unknown primary site (cancer of)|2021|Females|70–74|128
Projections|Unknown primary site (cancer of)|2021|Females|75–79|146
Projections|Unknown primary site (cancer of)|2021|Females|80–84|180
Projections|Unknown primary site (cancer of)|2021|Females|85–89|208
Projections|Unknown primary site (cancer of)|2021|Females|90+|251
Projections|Unknown primary site (cancer of)|2021|Females|All ages combined|1208
Projections|Unknown primary site (cancer of)|2022|Females|00–04|0
Projections|Unknown primary site (cancer of)|2022|Females|05–09|0
Projections|Unknown primary site (cancer of)|2022|Females|10–14|0
Projections|Unknown primary site (cancer of)|2022|Females|15–19|0
Projections|Unknown primary site (cancer of)|2022|Females|20–24|2
Projections|Unknown primary site (cancer of)|2022|Females|25–29|4
Projections|Unknown primary site (cancer of)|2022|Females|30–34|7
Projections|Unknown primary site (cancer of)|2022|Females|35–39|6
Projections|Unknown primary site (cancer of)|2022|Females|40–44|9
Projections|Unknown primary site (cancer of)|2022|Females|45–49|19
Projections|Unknown primary site (cancer of)|2022|Females|50–54|31
Projections|Unknown primary site (cancer of)|2022|Females|55–59|51
Projections|Unknown primary site (cancer of)|2022|Females|60–64|74
Projections|Unknown primary site (cancer of)|2022|Females|65–69|85
Projections|Unknown primary site (cancer of)|2022|Females|70–74|123
Projections|Unknown primary site (cancer of)|2022|Females|75–79|150
Projections|Unknown primary site (cancer of)|2022|Females|80–84|180
Projections|Unknown primary site (cancer of)|2022|Females|85–89|209
Projections|Unknown primary site (cancer of)|2022|Females|90+|253
Projections|Unknown primary site (cancer of)|2022|Females|All ages combined|1203
Projections|Unknown primary site (cancer of)|2023|Females|00–04|0
Projections|Unknown primary site (cancer of)|2023|Females|05–09|0
Projections|Unknown primary site (cancer of)|2023|Females|10–14|0
Projections|Unknown primary site (cancer of)|2023|Females|15–19|0
Projections|Unknown primary site (cancer of)|2023|Females|20–24|2
Projections|Unknown primary site (cancer of)|2023|Females|25–29|4
Projections|Unknown primary site (cancer of)|2023|Females|30–34|7
Projections|Unknown primary site (cancer of)|2023|Females|35–39|5
Projections|Unknown primary site (cancer of)|2023|Females|40–44|9
Projections|Unknown primary site (cancer of)|2023|Females|45–49|19
Projections|Unknown primary site (cancer of)|2023|Females|50–54|30
Projections|Unknown primary site (cancer of)|2023|Females|55–59|50
Projections|Unknown primary site (cancer of)|2023|Females|60–64|74
Projections|Unknown primary site (cancer of)|2023|Females|65–69|83
Projections|Unknown primary site (cancer of)|2023|Females|70–74|119
Projections|Unknown primary site (cancer of)|2023|Females|75–79|152
Projections|Unknown primary site (cancer of)|2023|Females|80–84|178
Projections|Unknown primary site (cancer of)|2023|Females|85–89|212
Projections|Unknown primary site (cancer of)|2023|Females|90+|253
Projections|Unknown primary site (cancer of)|2023|Females|All ages combined|1197
Actual|Unknown primary site (cancer of)|2019|Persons|00–04|0
Actual|Unknown primary site (cancer of)|2019|Persons|05–09|0
Actual|Unknown primary site (cancer of)|2019|Persons|10–14|0
Actual|Unknown primary site (cancer of)|2019|Persons|15–19|0
Actual|Unknown primary site (cancer of)|2019|Persons|20–24|2
Actual|Unknown primary site (cancer of)|2019|Persons|25–29|6
Actual|Unknown primary site (cancer of)|2019|Persons|30–34|9
Actual|Unknown primary site (cancer of)|2019|Persons|35–39|12
Actual|Unknown primary site (cancer of)|2019|Persons|40–44|22
Actual|Unknown primary site (cancer of)|2019|Persons|45–49|56
Actual|Unknown primary site (cancer of)|2019|Persons|50–54|81
Actual|Unknown primary site (cancer of)|2019|Persons|55–59|172
Actual|Unknown primary site (cancer of)|2019|Persons|60–64|193
Actual|Unknown primary site (cancer of)|2019|Persons|65–69|281
Actual|Unknown primary site (cancer of)|2019|Persons|70–74|334
Actual|Unknown primary site (cancer of)|2019|Persons|75–79|379
Actual|Unknown primary site (cancer of)|2019|Persons|80–84|417
Actual|Unknown primary site (cancer of)|2019|Persons|85–89|404
Actual|Unknown primary site (cancer of)|2019|Persons|90+|418
Actual|Unknown primary site (cancer of)|2019|Persons|All ages combined|2786
Projections|Unknown primary site (cancer of)|2020|Persons|00–04|0
Projections|Unknown primary site (cancer of)|2020|Persons|05–09|0
Projections|Unknown primary site (cancer of)|2020|Persons|10–14|0
Projections|Unknown primary site (cancer of)|2020|Persons|15–19|0
Projections|Unknown primary site (cancer of)|2020|Persons|20–24|3
Projections|Unknown primary site (cancer of)|2020|Persons|25–29|4
Projections|Unknown primary site (cancer of)|2020|Persons|30–34|10
Projections|Unknown primary site (cancer of)|2020|Persons|35–39|11
Projections|Unknown primary site (cancer of)|2020|Persons|40–44|18
Projections|Unknown primary site (cancer of)|2020|Persons|45–49|48
Projections|Unknown primary site (cancer of)|2020|Persons|50–54|83
Projections|Unknown primary site (cancer of)|2020|Persons|55–59|145
Projections|Unknown primary site (cancer of)|2020|Persons|60–64|193
Projections|Unknown primary site (cancer of)|2020|Persons|65–69|242
Projections|Unknown primary site (cancer of)|2020|Persons|70–74|324
Projections|Unknown primary site (cancer of)|2020|Persons|75–79|352
Projections|Unknown primary site (cancer of)|2020|Persons|80–84|404
Projections|Unknown primary site (cancer of)|2020|Persons|85–89|402
Projections|Unknown primary site (cancer of)|2020|Persons|90+|406
Projections|Unknown primary site (cancer of)|2020|Persons|All ages combined|2645
Projections|Unknown primary site (cancer of)|2021|Persons|00–04|0
Projections|Unknown primary site (cancer of)|2021|Persons|05–09|0
Projections|Unknown primary site (cancer of)|2021|Persons|10–14|0
Projections|Unknown primary site (cancer of)|2021|Persons|15–19|0
Projections|Unknown primary site (cancer of)|2021|Persons|20–24|3
Projections|Unknown primary site (cancer of)|2021|Persons|25–29|5
Projections|Unknown primary site (cancer of)|2021|Persons|30–34|10
Projections|Unknown primary site (cancer of)|2021|Persons|35–39|10
Projections|Unknown primary site (cancer of)|2021|Persons|40–44|17
Projections|Unknown primary site (cancer of)|2021|Persons|45–49|47
Projections|Unknown primary site (cancer of)|2021|Persons|50–54|83
Projections|Unknown primary site (cancer of)|2021|Persons|55–59|141
Projections|Unknown primary site (cancer of)|2021|Persons|60–64|192
Projections|Unknown primary site (cancer of)|2021|Persons|65–69|237
Projections|Unknown primary site (cancer of)|2021|Persons|70–74|322
Projections|Unknown primary site (cancer of)|2021|Persons|75–79|355
Projections|Unknown primary site (cancer of)|2021|Persons|80–84|406
Projections|Unknown primary site (cancer of)|2021|Persons|85–89|405
Projections|Unknown primary site (cancer of)|2021|Persons|90+|421
Projections|Unknown primary site (cancer of)|2021|Persons|All ages combined|2654
Projections|Unknown primary site (cancer of)|2022|Persons|00–04|0
Projections|Unknown primary site (cancer of)|2022|Persons|05–09|0
Projections|Unknown primary site (cancer of)|2022|Persons|10–14|0
Projections|Unknown primary site (cancer of)|2022|Persons|15–19|0
Projections|Unknown primary site (cancer of)|2022|Persons|20–24|3
Projections|Unknown primary site (cancer of)|2022|Persons|25–29|5
Projections|Unknown primary site (cancer of)|2022|Persons|30–34|10
Projections|Unknown primary site (cancer of)|2022|Persons|35–39|10
Projections|Unknown primary site (cancer of)|2022|Persons|40–44|15
Projections|Unknown primary site (cancer of)|2022|Persons|45–49|45
Projections|Unknown primary site (cancer of)|2022|Persons|50–54|83
Projections|Unknown primary site (cancer of)|2022|Persons|55–59|137
Projections|Unknown primary site (cancer of)|2022|Persons|60–64|191
Projections|Unknown primary site (cancer of)|2022|Persons|65–69|231
Projections|Unknown primary site (cancer of)|2022|Persons|70–74|310
Projections|Unknown primary site (cancer of)|2022|Persons|75–79|365
Projections|Unknown primary site (cancer of)|2022|Persons|80–84|408
Projections|Unknown primary site (cancer of)|2022|Persons|85–89|411
Projections|Unknown primary site (cancer of)|2022|Persons|90+|429
Projections|Unknown primary site (cancer of)|2022|Persons|All ages combined|2653
Projections|Unknown primary site (cancer of)|2023|Persons|00–04|0
Projections|Unknown primary site (cancer of)|2023|Persons|05–09|0
Projections|Unknown primary site (cancer of)|2023|Persons|10–14|0
Projections|Unknown primary site (cancer of)|2023|Persons|15–19|0
Projections|Unknown primary site (cancer of)|2023|Persons|20–24|3
Projections|Unknown primary site (cancer of)|2023|Persons|25–29|5
Projections|Unknown primary site (cancer of)|2023|Persons|30–34|10
Projections|Unknown primary site (cancer of)|2023|Persons|35–39|9
Projections|Unknown primary site (cancer of)|2023|Persons|40–44|14
Projections|Unknown primary site (cancer of)|2023|Persons|45–49|44
Projections|Unknown primary site (cancer of)|2023|Persons|50–54|82
Projections|Unknown primary site (cancer of)|2023|Persons|55–59|134
Projections|Unknown primary site (cancer of)|2023|Persons|60–64|191
Projections|Unknown primary site (cancer of)|2023|Persons|65–69|227
Projections|Unknown primary site (cancer of)|2023|Persons|70–74|302
Projections|Unknown primary site (cancer of)|2023|Persons|75–79|371
Projections|Unknown primary site (cancer of)|2023|Persons|80–84|406
Projections|Unknown primary site (cancer of)|2023|Persons|85–89|418
Projections|Unknown primary site (cancer of)|2023|Persons|90+|431
Projections|Unknown primary site (cancer of)|2023|Persons|All ages combined|2647
Actual|Ureteral cancer|2019|Males|00–04|0
Actual|Ureteral cancer|2019|Males|05–09|0
Actual|Ureteral cancer|2019|Males|10–14|0
Actual|Ureteral cancer|2019|Males|15–19|0
Actual|Ureteral cancer|2019|Males|20–24|0
Actual|Ureteral cancer|2019|Males|25–29|0
Actual|Ureteral cancer|2019|Males|30–34|0
Actual|Ureteral cancer|2019|Males|35–39|0
Actual|Ureteral cancer|2019|Males|40–44|0
Actual|Ureteral cancer|2019|Males|45–49|0
Actual|Ureteral cancer|2019|Males|50–54|2
Actual|Ureteral cancer|2019|Males|55–59|8
Actual|Ureteral cancer|2019|Males|60–64|12
Actual|Ureteral cancer|2019|Males|65–69|12
Actual|Ureteral cancer|2019|Males|70–74|19
Actual|Ureteral cancer|2019|Males|75–79|19
Actual|Ureteral cancer|2019|Males|80–84|11
Actual|Ureteral cancer|2019|Males|85–89|10
Actual|Ureteral cancer|2019|Males|90+|5
Actual|Ureteral cancer|2019|Males|All ages combined|98
Projections|Ureteral cancer|2020|Males|00–04|0
Projections|Ureteral cancer|2020|Males|05–09|0
Projections|Ureteral cancer|2020|Males|10–14|0
Projections|Ureteral cancer|2020|Males|15–19|0
Projections|Ureteral cancer|2020|Males|20–24|0
Projections|Ureteral cancer|2020|Males|25–29|0
Projections|Ureteral cancer|2020|Males|30–34|0
Projections|Ureteral cancer|2020|Males|35–39|0
Projections|Ureteral cancer|2020|Males|40–44|0
Projections|Ureteral cancer|2020|Males|45–49|1
Projections|Ureteral cancer|2020|Males|50–54|2
Projections|Ureteral cancer|2020|Males|55–59|7
Projections|Ureteral cancer|2020|Males|60–64|10
Projections|Ureteral cancer|2020|Males|65–69|12
Projections|Ureteral cancer|2020|Males|70–74|18
Projections|Ureteral cancer|2020|Males|75–79|21
Projections|Ureteral cancer|2020|Males|80–84|13
Projections|Ureteral cancer|2020|Males|85–89|11
Projections|Ureteral cancer|2020|Males|90+|3
Projections|Ureteral cancer|2020|Males|All ages combined|98
Projections|Ureteral cancer|2021|Males|00–04|0
Projections|Ureteral cancer|2021|Males|05–09|0
Projections|Ureteral cancer|2021|Males|10–14|0
Projections|Ureteral cancer|2021|Males|15–19|0
Projections|Ureteral cancer|2021|Males|20–24|0
Projections|Ureteral cancer|2021|Males|25–29|0
Projections|Ureteral cancer|2021|Males|30–34|0
Projections|Ureteral cancer|2021|Males|35–39|0
Projections|Ureteral cancer|2021|Males|40–44|0
Projections|Ureteral cancer|2021|Males|45–49|1
Projections|Ureteral cancer|2021|Males|50–54|2
Projections|Ureteral cancer|2021|Males|55–59|7
Projections|Ureteral cancer|2021|Males|60–64|10
Projections|Ureteral cancer|2021|Males|65–69|12
Projections|Ureteral cancer|2021|Males|70–74|18
Projections|Ureteral cancer|2021|Males|75–79|22
Projections|Ureteral cancer|2021|Males|80–84|13
Projections|Ureteral cancer|2021|Males|85–89|11
Projections|Ureteral cancer|2021|Males|90+|4
Projections|Ureteral cancer|2021|Males|All ages combined|100
Projections|Ureteral cancer|2022|Males|00–04|0
Projections|Ureteral cancer|2022|Males|05–09|0
Projections|Ureteral cancer|2022|Males|10–14|0
Projections|Ureteral cancer|2022|Males|15–19|0
Projections|Ureteral cancer|2022|Males|20–24|0
Projections|Ureteral cancer|2022|Males|25–29|0
Projections|Ureteral cancer|2022|Males|30–34|0
Projections|Ureteral cancer|2022|Males|35–39|0
Projections|Ureteral cancer|2022|Males|40–44|0
Projections|Ureteral cancer|2022|Males|45–49|1
Projections|Ureteral cancer|2022|Males|50–54|2
Projections|Ureteral cancer|2022|Males|55–59|7
Projections|Ureteral cancer|2022|Males|60–64|11
Projections|Ureteral cancer|2022|Males|65–69|12
Projections|Ureteral cancer|2022|Males|70–74|18
Projections|Ureteral cancer|2022|Males|75–79|24
Projections|Ureteral cancer|2022|Males|80–84|13
Projections|Ureteral cancer|2022|Males|85–89|11
Projections|Ureteral cancer|2022|Males|90+|4
Projections|Ureteral cancer|2022|Males|All ages combined|103
Projections|Ureteral cancer|2023|Males|00–04|0
Projections|Ureteral cancer|2023|Males|05–09|0
Projections|Ureteral cancer|2023|Males|10–14|0
Projections|Ureteral cancer|2023|Males|15–19|0
Projections|Ureteral cancer|2023|Males|20–24|0
Projections|Ureteral cancer|2023|Males|25–29|0
Projections|Ureteral cancer|2023|Males|30–34|0
Projections|Ureteral cancer|2023|Males|35–39|0
Projections|Ureteral cancer|2023|Males|40–44|0
Projections|Ureteral cancer|2023|Males|45–49|1
Projections|Ureteral cancer|2023|Males|50–54|2
Projections|Ureteral cancer|2023|Males|55–59|8
Projections|Ureteral cancer|2023|Males|60–64|11
Projections|Ureteral cancer|2023|Males|65–69|12
Projections|Ureteral cancer|2023|Males|70–74|18
Projections|Ureteral cancer|2023|Males|75–79|25
Projections|Ureteral cancer|2023|Males|80–84|12
Projections|Ureteral cancer|2023|Males|85–89|12
Projections|Ureteral cancer|2023|Males|90+|4
Projections|Ureteral cancer|2023|Males|All ages combined|105
Actual|Ureteral cancer|2019|Females|00–04|0
Actual|Ureteral cancer|2019|Females|05–09|0
Actual|Ureteral cancer|2019|Females|10–14|0
Actual|Ureteral cancer|2019|Females|15–19|0
Actual|Ureteral cancer|2019|Females|20–24|0
Actual|Ureteral cancer|2019|Females|25–29|0
Actual|Ureteral cancer|2019|Females|30–34|0
Actual|Ureteral cancer|2019|Females|35–39|0
Actual|Ureteral cancer|2019|Females|40–44|1
Actual|Ureteral cancer|2019|Females|45–49|0
Actual|Ureteral cancer|2019|Females|50–54|1
Actual|Ureteral cancer|2019|Females|55–59|5
Actual|Ureteral cancer|2019|Females|60–64|9
Actual|Ureteral cancer|2019|Females|65–69|7
Actual|Ureteral cancer|2019|Females|70–74|6
Actual|Ureteral cancer|2019|Females|75–79|16
Actual|Ureteral cancer|2019|Females|80–84|14
Actual|Ureteral cancer|2019|Females|85–89|10
Actual|Ureteral cancer|2019|Females|90+|3
Actual|Ureteral cancer|2019|Females|All ages combined|72
Projections|Ureteral cancer|2020|Females|00–04|0
Projections|Ureteral cancer|2020|Females|05–09|0
Projections|Ureteral cancer|2020|Females|10–14|0
Projections|Ureteral cancer|2020|Females|15–19|0
Projections|Ureteral cancer|2020|Females|20–24|0
Projections|Ureteral cancer|2020|Females|25–29|0
Projections|Ureteral cancer|2020|Females|30–34|0
Projections|Ureteral cancer|2020|Females|35–39|0
Projections|Ureteral cancer|2020|Females|40–44|1
Projections|Ureteral cancer|2020|Females|45–49|0
Projections|Ureteral cancer|2020|Females|50–54|1
Projections|Ureteral cancer|2020|Females|55–59|3
Projections|Ureteral cancer|2020|Females|60–64|7
Projections|Ureteral cancer|2020|Females|65–69|6
Projections|Ureteral cancer|2020|Females|70–74|5
Projections|Ureteral cancer|2020|Females|75–79|14
Projections|Ureteral cancer|2020|Females|80–84|13
Projections|Ureteral cancer|2020|Females|85–89|12
Projections|Ureteral cancer|2020|Females|90+|5
Projections|Ureteral cancer|2020|Females|All ages combined|67
Projections|Ureteral cancer|2021|Females|00–04|0
Projections|Ureteral cancer|2021|Females|05–09|0
Projections|Ureteral cancer|2021|Females|10–14|0
Projections|Ureteral cancer|2021|Females|15–19|0
Projections|Ureteral cancer|2021|Females|20–24|0
Projections|Ureteral cancer|2021|Females|25–29|0
Projections|Ureteral cancer|2021|Females|30–34|0
Projections|Ureteral cancer|2021|Females|35–39|0
Projections|Ureteral cancer|2021|Females|40–44|1
Projections|Ureteral cancer|2021|Females|45–49|0
Projections|Ureteral cancer|2021|Females|50–54|1
