DATA_TYPE|CANCER_GROUP_SITE|YEAR|SEX|AGE_GROUP_YEARS|COUNT
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|35–39|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|40–44|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|45–49|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|50–54|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|55–59|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|60–64|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|65–69|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|70–74|5
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|75–79|6
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|80–84|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|85–89|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|90+|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Males|All ages combined|22
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|00–04|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|05–09|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|10–14|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|15–19|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|20–24|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|25–29|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|30–34|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|35–39|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|40–44|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|45–49|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|50–54|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|55–59|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|60–64|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|65–69|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|70–74|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|75–79|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|80–84|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|85–89|2
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|90+|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Females|All ages combined|6
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|00–04|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|05–09|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|10–14|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|15–19|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|20–24|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|25–29|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|30–34|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|35–39|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|40–44|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|45–49|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|50–54|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|55–59|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|60–64|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|65–69|2
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|70–74|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|75–79|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|80–84|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|85–89|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|90+|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Females|All ages combined|6
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|00–04|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|05–09|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|10–14|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|15–19|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|20–24|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|25–29|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|30–34|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|35–39|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|40–44|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|45–49|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|50–54|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|55–59|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|60–64|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|65–69|4
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|70–74|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|75–79|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|80–84|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|85–89|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|90+|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Females|All ages combined|8
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|00–04|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|05–09|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|10–14|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|15–19|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|20–24|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|25–29|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|30–34|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|35–39|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|40–44|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|45–49|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|50–54|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|55–59|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|60–64|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|65–69|3
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|70–74|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|75–79|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|80–84|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|85–89|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|90+|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Females|All ages combined|7
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|00–04|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|05–09|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|10–14|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|15–19|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|20–24|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|25–29|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|30–34|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|35–39|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|40–44|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|45–49|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|50–54|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|55–59|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|60–64|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|65–69|3
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|70–74|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|75–79|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|80–84|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|85–89|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|90+|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Females|All ages combined|8
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|00–04|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|05–09|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|10–14|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|15–19|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|20–24|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|25–29|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|30–34|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|35–39|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|40–44|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|45–49|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|50–54|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|55–59|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|60–64|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|65–69|4
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|70–74|4
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|75–79|3
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|80–84|2
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|85–89|3
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|90+|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2019|Persons|All ages combined|18
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|00–04|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|05–09|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|10–14|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|15–19|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|20–24|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|25–29|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|30–34|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|35–39|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|40–44|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|45–49|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|50–54|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|55–59|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|60–64|2
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|65–69|4
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|70–74|4
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|75–79|3
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|80–84|2
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|85–89|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|90+|3
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2020|Persons|All ages combined|23
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|00–04|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|05–09|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|10–14|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|15–19|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|20–24|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|25–29|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|30–34|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|35–39|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|40–44|0
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|45–49|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|50–54|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|55–59|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|60–64|4
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|65–69|6
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|70–74|5
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|75–79|3
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|80–84|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|85–89|4
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|90+|1
Actual|Overlapping and unspecified sites in major salivary glands (cancer of)|2021|Persons|All ages combined|29
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|00–04|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|05–09|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|10–14|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|15–19|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|20–24|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|25–29|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|30–34|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|35–39|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|40–44|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|45–49|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|50–54|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|55–59|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|60–64|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|65–69|5
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|70–74|5
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|75–79|5
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|80–84|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|85–89|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|90+|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2022|Persons|All ages combined|27
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|00–04|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|05–09|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|10–14|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|15–19|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|20–24|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|25–29|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|30–34|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|35–39|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|40–44|0
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|45–49|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|50–54|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|55–59|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|60–64|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|65–69|5
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|70–74|6
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|75–79|6
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|80–84|2
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|85–89|3
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|90+|1
Projections|Overlapping and unspecified sites in major salivary glands (cancer of)|2023|Persons|All ages combined|30
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|00–04|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|05–09|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|10–14|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|15–19|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|20–24|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|25–29|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|30–34|1
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|35–39|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|40–44|1
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|45–49|3
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|50–54|5
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|55–59|10
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|60–64|22
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|65–69|27
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|70–74|38
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|75–79|62
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|80–84|56
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|85–89|42
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|90+|23
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Males|All ages combined|290
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|00–04|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|05–09|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|10–14|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|15–19|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|20–24|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|25–29|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|30–34|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|35–39|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|40–44|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|45–49|6
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|50–54|7
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|55–59|12
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|60–64|21
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|65–69|28
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|70–74|43
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|75–79|57
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|80–84|55
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|85–89|51
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|90+|30
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2020|Males|All ages combined|310
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|00–04|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|05–09|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|10–14|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|15–19|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|20–24|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|25–29|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|30–34|1
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|35–39|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|40–44|2
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|45–49|1
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|50–54|3
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|55–59|11
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|60–64|20
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|65–69|31
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|70–74|54
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|75–79|69
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|80–84|78
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|85–89|47
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|90+|33
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2021|Males|All ages combined|350
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|00–04|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|05–09|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|10–14|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|15–19|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|20–24|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|25–29|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|30–34|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|35–39|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|40–44|1
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|45–49|4
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|50–54|8
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|55–59|14
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|60–64|29
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|65–69|38
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|70–74|58
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|75–79|87
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|80–84|86
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|85–89|63
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|90+|39
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2022|Males|All ages combined|427
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|00–04|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|05–09|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|10–14|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|15–19|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|20–24|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|25–29|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|30–34|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|35–39|0
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|40–44|2
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|45–49|4
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|50–54|9
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|55–59|16
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|60–64|33
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|65–69|42
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|70–74|63
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|75–79|101
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|80–84|97
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|85–89|71
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|90+|44
Projections|Overlapping and unspecified sites in urinary tract (cancer of)|2023|Males|All ages combined|482
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|00–04|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|05–09|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|10–14|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|15–19|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|20–24|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|25–29|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|30–34|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|35–39|1
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|40–44|0
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|45–49|1
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|50–54|4
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|55–59|2
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|60–64|10
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|65–69|11
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|70–74|17
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|75–79|23
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|80–84|29
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|85–89|29
Actual|Overlapping and unspecified sites in urinary tract (cancer of)|2019|Females|90+|13
